TFName	TFLocus	TFFamily	TargetName	TargetLocus	IsTF	TargetType	Confirmation	Category	InteractionType	Reference	Note	PubMedID
AtMYB124	At1g14350	MYB	At1g06490	At1g06490	No	Direct	Unconfirmed	Involved in 1,3-beta-glucan biosynthetic process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE5	20675570
AtMYB124	At1g14350	MYB	CDC6b	At1g07270	No	Direct	Confirmed	Involved in DNA replication 	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE6	20675570
AtMYB124	At1g14350	MYB	At1g07280	At1g07280	No	Direct	Unconfirmed	Involved in biological_process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE7	20675570
AtMYB124	At1g14350	MYB	SEX1	At1g10760	No	Direct	Confirmed	Involved in cold acclimation	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE8	20675570
AtMYB124	At1g14350	MYB	At1g11360	At1g11360	No	Direct	Unconfirmed	Involved in response to stress	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE9	20675570
AtMYB124	At1g14350	MYB	At1g12100	At1g12100	No	Direct	Unconfirmed	Involved in lipid transport	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE10	20675570
AtMYB124	At1g14350	MYB	At1g12340	At1g12340	No	Direct	Unconfirmed	Located  in membrane	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE11	20675570
AtMYB124	At1g14350	MYB	At1g13970	At1g13970	No	Direct	Unconfirmed	Has molecular_function	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE12	20675570
AtMYB124	At1g14350	MYB	At1g13980	At1g13980	No	Direct	Confirmed	Involved in basipetal auxin transport	Repressed	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE13	20675570
AtMYB124	At1g14350	MYB	At1g16680	At1g16680	No	Direct	Unconfirmed	Involved in protein folding	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE14	20675570
AtMYB124	At1g14350	MYB	At1g17240	At1g17240	No	Direct	Unconfirmed	Involved in signal transduction	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE15	20675570
AtMYB124	At1g14350	MYB	At1g17400	At1g17400	No	Direct	Unconfirmed	Involved in biological_process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE16	20675570
AtMYB124	At1g14350	MYB	At1g17890	At1g17890	No	Direct	Unconfirmed	Involved in cellular metabolic process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE17	20675570
AtMYB124	At1g14350	MYB	At1g18930 	At1g18930	No	Direct	Unconfirmed	Involved in biological_process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE18	20675570
AtMYB124	At1g14350	MYB	At1g19390	At1g19390	No	Direct	Unconfirmed	Involved in protein amino acid phosphorylation	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE19	20675570
AtMYB124	At1g14350	MYB	At1g19480	At1g19480	No	Direct	Unconfirmed	Involved in base-excision repair	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE20	20675570
AtMYB124	At1g14350	MYB	At1g20320	At1g20320	No	Direct	Unconfirmed	Involved in biological_process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE21	20675570
AtMYB124	At1g14350	MYB	At1g20360	At1g20360	No	Direct	Unconfirmed	Involved in biological_process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE22	20675570
AtMYB124	At1g14350	MYB	At1g20920	At1g20920	No	Direct	Unconfirmed	Involved in transport	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE23	20675570
AtMYB124	At1g14350	MYB	At1g21960	At1g21960	Yes	Direct	Unconfirmed	C3H Family	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE24	20675570
AtMYB124	At1g14350	MYB	At1g22530	At1g22530	No	Direct	Unconfirmed	Has transporter activity	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE25	20675570
AtMYB124	At1g14350	MYB	At1g22540	At1g22540	No	Direct	Unconfirmed	Involved in oligopeptide transport	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE26	20675570
AtMYB124	At1g14350	MYB	At1g22930	At1g22930	No	Direct	Unconfirmed	Involved in biological_process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE27	20675570
AtMYB124	At1g14350	MYB	At1g23210	At1g23210	No	Direct	Unconfirmed	Involved in carbohydrate metabolic process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE28	20675570
AtMYB124	At1g14350	MYB	At1g23300	At1g23300	No	Direct	Unconfirmed	Involved in drug transmembrane transport	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE29	20675570
AtMYB124	At1g14350	MYB	At1g23320	At1g23320	No	Direct	Unconfirmed	Involved in cotyledon development	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE30	20675570
AtMYB124	At1g14350	MYB	At1g26560	At1g26560	No	Direct	Unconfirmed	Involved in carbohydrate metabolic process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE31	20675570
AtMYB124	At1g14350	MYB	At1g27790	At1g27790	No	Direct	Unconfirmed	Has molecular_function	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE32	20675570
AtMYB124	At1g14350	MYB	At1g28230	At1g28230	No	Direct	Unconfirmed	Involved in cytokinin transport	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE33	20675570
AtMYB124	At1g14350	MYB	At1g30030	At1g30030	No	Direct	Unconfirmed	Transposable Element	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE34	20675570
AtMYB124	At1g14350	MYB	At1g30270	At1g30270	No	Direct	Unconfirmed	Involved in potassium ion import	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE35	20675570
AtMYB124	At1g14350	MYB	At1g30760	At1g30760	No	Direct	Unconfirmed	Has electron carrier activity	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE36	20675570
AtMYB124	At1g14350	MYB	At1g30980	At1g30980	No	Direct	Unconfirmed	Involved in biological_process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE37	20675570
AtMYB124	At1g14350	MYB	At1g31530	At1g31530	No	Direct	Unconfirmed	Has hydrolase activity	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE38	20675570
AtMYB124	At1g14350	MYB	At1g31780	At1g31780	No	Direct	Unconfirmed	Involved in biological_process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE39	20675570
AtMYB124	At1g14350	MYB	At1g31810	At1g31810	No	Direct	Unconfirmed	Involved in actin cytoskeleton	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE40	20675570
AtMYB124	At1g14350	MYB	At1g32420	At1g32420	No	Direct	Unconfirmed	Involved in biological_process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE41	20675570
AtMYB124	At1g14350	MYB	At1g32460	At1g32460	No	Direct	Unconfirmed	Involved in biological_process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE42	20675570
AtMYB124	At1g14350	MYB	At1g32820	At1g32820	No	Direct	Unconfirmed	Involved in biological_process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE43	20675570
AtMYB124	At1g14350	MYB	At1g34020	At1g34020	No	Direct	Unconfirmed	Located  in plasma membrane	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE44	20675570
AtMYB124	At1g14350	MYB	At1g34120	At1g34120	No	Direct	Unconfirmed	Involved in inositol phosphate dephosphorylation	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE45	20675570
AtMYB124	At1g14350	MYB	At1g34400	At1g34400	No	Direct	Unconfirmed	Involved in biological_process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE46	20675570
AtMYB124	At1g14350	MYB	At1g35060	At1g35060	No	Direct	Unconfirmed	Involved in biological_process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE47	20675570
AtMYB124	At1g14350	MYB	At1g35200	At1g35200	No	Direct	Unconfirmed	60S ribosomal protein L4/L1	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE48	20675570
AtMYB124	At1g14350	MYB	At1g35220	At1g35220	No	Direct	Unconfirmed	Involved in biological_process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE49	20675570
AtMYB124	At1g14350	MYB	At1g35400	At1g35400	No	Direct	Unconfirmed	Involved in biological_process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE50	20675570
AtMYB124	At1g14350	MYB	At1g35440	At1g35440	No	Direct	Confirmed	Involved in regulation of cell cycle	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE51	20675570
AtMYB124	At1g14350	MYB	At1g35490	At1g35490	No	Direct	Unconfirmed	Involved in regulation of transcription	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE52	20675570
AtMYB124	At1g14350	MYB	At1g43690	At1g43690	No	Direct	Unconfirmed	Involved in biological_process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE53	20675570
AtMYB124	At1g14350	MYB	At1g43730	At1g43730	No	Direct	Unconfirmed	Involved in biological_process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE54	20675570
AtMYB124	At1g14350	MYB	At1g43830	At1g43830	No	Direct	Unconfirmed	Involved in biological_process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE55	20675570
AtMYB124	At1g14350	MYB	At1g44050	At1g44050	No	Direct	Unconfirmed	Located  in cellular_component	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE56	20675570
AtMYB124	At1g14350	MYB	At1g44900	At1g44900	No	Direct	Unconfirmed	Involved in DNA unwinding in replication	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE57	20675570
AtMYB124	At1g14350	MYB	At1g44960	At1g44960	No	Direct	Unconfirmed	Involved in biological_process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE58	20675570
AtMYB124	At1g14350	MYB	At1g47590	At1g47590	No	Direct	Unconfirmed	Involved in purine transport	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE59	20675570
AtMYB124	At1g14350	MYB	At1g47960	At1g47960	No	Direct	Unconfirmed	Involved in biological_process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE60	20675570
AtMYB124	At1g14350	MYB	At1g47970	At1g47970	No	Direct	Unconfirmed	Involved in biological_process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE61	20675570
AtMYB124	At1g14350	MYB	AtMYB112	At1g48000	Yes	Direct	Unconfirmed	MYB Family	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE62	20675570
AtMYB124	At1g14350	MYB	At1g48420	At1g48420	No	Direct	Unconfirmed	Involved in ethylene biosynthetic process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE63	20675570
AtMYB124	At1g14350	MYB	At1g50300	At1g50300	No	Direct	Unconfirmed	Involved in biological_process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE64	20675570
AtMYB124	At1g14350	MYB	At1g50650	At1g50650	No	Direct	Unconfirmed	Involved in biological_process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE65	20675570
AtMYB124	At1g14350	MYB	At1g51990	At1g51990	No	Direct	Unconfirmed	Involved in lignin biosynthetic process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE66	20675570
AtMYB124	At1g14350	MYB	At1g52000	At1g52000	No	Direct	Unconfirmed	Has molecular_function	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE67	20675570
AtMYB124	At1g14350	MYB	At1g52010	At1g52010	No	Direct	Unconfirmed	Transposable Element	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE68	20675570
AtMYB124	At1g14350	MYB	At1g53040	At1g53040	No	Direct	Unconfirmed	Involved in biological_process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE69	20675570
AtMYB124	At1g14350	MYB	TCP3	At1g53230	Yes	Direct	Unconfirmed	TCP Family	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE70	20675570
AtMYB124	At1g14350	MYB	At1g53870	At1g53870	No	Direct	Unconfirmed	Involved in biological_process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE71	20675570
AtMYB124	At1g14350	MYB	At1g55400	At1g55400	No	Direct	Unconfirmed	Involved in biological_process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE72	20675570
AtMYB124	At1g14350	MYB	At1g56090	At1g56090	No	Direct	Unconfirmed	Involved in biological_process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE73	20675570
AtMYB124	At1g14350	MYB	At1g57600	At1g57600	No	Direct	Unconfirmed	Involved in biological_process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE74	20675570
AtMYB124	At1g14350	MYB	At1g58370	At1g58370	No	Direct	Unconfirmed	Involved in carbohydrate metabolic process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE75	20675570
AtMYB124	At1g14350	MYB	At1g58520  	At1g58520	No	Direct	Unconfirmed	Involved in lipid metabolic process	Unknown	Xie Z et al., 2010. Regulation of Cell Proliferation in the Stomatal Lineage by the Arabidopsis MYB FOUR LIPS via Direct Targeting of Core Cell Cycle Genes. Plant Cell	NOTE76	20675570
